YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2013,MO,Missouri,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,22.4,,,0.9,20.6,24.2,4285,Female,All Races,All Ages,All Grades,"(38.635790776000476, -92.56630005299968)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2017,WY,Wyoming,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,All Grades,"(43.23554134300048, -108.10983035299967)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF79,79
2014,IA,Iowa,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,60.6,,,1.5,57.6,63.6,1691,Male,All Races,All Ages,All Grades,"(42.46940091300047, -93.81649055599968)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2016,MA,Massachusetts,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,59.8,,,5.7,48.7,70.9,148,Male,All Races,All Ages,All Grades,"(42.27687047000046, -72.08269067499964)",BEH,107BEH,175EFU,2GEN,8AGE,6RAC,6EDU,BRF62,62
2018,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,55.8,,,1.5,52.9,58.7,4737,Male,All Races,All Ages,All Grades,"(31.827240407000488, -99.42677020599967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2017,CA,California,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,56,,,3.9,48.4,63.6,337,Male,All Races,All Ages,All Grades,"(37.63864012300047, -120.99999953799971)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2012,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,3.2,,,0.4,2.3,4.1,3583,Male,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF80,80
2013,MI,Michigan,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,1.4,,,0.2,1,1.8,7197,Female,All Races,All Ages,All Grades,"(44.6613195430005, -84.71439026999968)",BEH,150BEH,177SCU,3GEN,8AGE,6RAC,6EDU,BRF68,68
2015,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,72.8,,,2.5,67.8,77.8,643,Female,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2011,IA,Iowa,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,8.1,,,0.6,6.8,9.4,3008,Male,All Races,All Ages,All Grades,"(42.46940091300047, -93.81649055599968)",BEH,150BEH,177SCU,2GEN,8AGE,6RAC,6EDU,BRF68,68
2018,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,33.2,,,2,29.3,37.1,2589,Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF26,26
2019,VT,Vermont,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Not Current,%,Percentage,99.5,,,0.1,99.2,99.8,3396,Female,All Races,All Ages,All Grades,"(43.62538123900049, -72.51764079099962)",BEH,150BEH,179SUS,3GEN,8AGE,6RAC,6EDU,BRF81,81
2015,MD,Maryland,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,0.9,,,0.3,0.3,1.5,7366,Female,All Races,All Ages,All Grades,"(39.29058096400047, -76.60926011099963)",BEH,150BEH,177SCU,3GEN,8AGE,6RAC,6EDU,BRF68,68
2011,GA,Georgia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,62.8,,,0.9,61,64.6,6377,Female,All Races,All Ages,All Grades,"(32.83968109300048, -83.62758034599966)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF29,29
2016,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,22.9,,,0.5,21.8,24,8566,Female,All Races,All Ages,All Grades,"(46.35564873600049, -94.79420050299967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2013,IL,Illinois,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,15,,,0.9,13.2,16.8,3216,Female,All Races,All Ages,All Grades,"(40.48501028300046, -88.99771017799969)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2012,ME,Maine,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,79.9,,,1.7,76.6,83.2,836,Female,All Races,All Ages,All Grades,"(45.254228894000505, -68.98503133599962)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2012,VA,Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.6,,,1.1,19.5,23.7,2942,Male,All Races,All Ages,All Grades,"(37.54268067400045, -78.45789046299967)",BEH,100BEH,110CSA,2GEN,8AGE,6RAC,6EDU,BRF21,21
2014,MS,Mississippi,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,16.3,,,0.9,14.5,18.1,2604,Female,All Races,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2017,PA,Pennsylvania,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,1.6,,,0.5,0.5,2.7,1047,Female,All Races,18 to 44 Years,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,150BEH,177SCU,3GEN,5AGE,6RAC,6EDU,BRF72,72
2016,ME,Maine,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,BRFSS,Current,%,Percentage,5,,,0.6,3.9,6.1,4165,Male,All Races,All Ages,All Grades,"(45.254228894000505, -68.98503133599962)",BEH,107BEH,176EUS,2GEN,8AGE,6RAC,6EDU,BRF63,63
2017,OH,Ohio,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,79.6,,,1.8,76.1,83.1,1171,Female,All Races,All Ages,All Grades,"(40.06021014100048, -82.40426005599966)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2019,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,64,,,2.4,59.3,68.7,538,Male,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF25,25
2012,KY,Kentucky,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,26.1,,,0.9,24.4,27.8,7014,Female,All Races,All Ages,All Grades,"(37.645970271000465, -84.77497104799966)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2014,NH,New Hampshire,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,25.1,,,3.1,19.1,31.1,354,Male,All Races,All Ages,All Grades,"(43.65595011300047, -71.50036091999965)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF26,26
2013,AL,Alabama,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Every Day,%,Percentage,55.1,,,4.6,46.1,64.1,200,Male,All Races,All Ages,All Grades,"(32.84057112200048, -86.63186076199969)",BEH,150BEH,178SFU,2GEN,8AGE,6RAC,6EDU,BRF78,78
2016,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,18.6,,,1.6,15.4,21.8,816,Female,All Races,All Ages,All Grades,"(38.66551020200046, -80.71264013499967)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF26,26
2014,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,0.6,,,0.2,0.2,1,3593,Female,All Races,All Ages,All Grades,"(21.304850435000446, -157.85774940299973)",BEH,150BEH,177SCU,3GEN,8AGE,6RAC,6EDU,BRF68,68
2014,LA,Louisiana,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,61.5,,,2.8,56,67,406,Male,All Races,All Ages,All Grades,"(31.31266064400046, -92.44568007099969)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2011,AK,Alaska,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,30.8,,,1.6,27.6,34,1621,Male,All Races,All Ages,All Grades,"(64.84507995700051, -147.72205903599973)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2014,MS,Mississippi,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,27.5,,,2.3,22.9,32.1,589,Female,All Races,18 to 44 Years,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2019,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,11.9,,,0.6,10.7,13.1,4494,Female,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2014,IL,Illinois,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,53.9,,,1.4,51.1,56.7,2097,Male,All Races,All Ages,All Grades,"(40.48501028300046, -88.99771017799969)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2015,NY,New York,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,67.4,,,4.5,58.7,76.1,169,Male,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,150BEH,178SFU,2GEN,8AGE,6RAC,6EDU,BRF79,79
2016,WV,West Virginia,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,48.1,,,1.4,45.4,50.8,1730,Female,All Races,All Ages,All Grades,"(38.66551020200046, -80.71264013499967)",BEH,101BEH,169QUP,3GEN,8AGE,6RAC,6EDU,BRF07,7
2016,AZ,Arizona,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,29.4,,,1.1,27.3,31.5,4368,Male,All Races,All Ages,All Grades,"(34.865970280000454, -111.76381127699972)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2016,PA,Pennsylvania,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,BRFSS,Current,%,Percentage,4.7,,,0.5,3.7,5.7,3045,Male,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,107BEH,176EUS,2GEN,8AGE,6RAC,6EDU,BRF63,63
2011,NE,Nebraska,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,45.1,,,2.2,40.8,49.4,984,Male,All Races,All Ages,All Grades,"(41.6410409880005, -99.36572062299967)",BEH,150BEH,178SFU,2GEN,8AGE,6RAC,6EDU,BRF79,79
2011,AR,Arkansas,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Not Current,%,Percentage,87,,,1.3,84.4,89.6,1698,Male,All Races,All Ages,All Grades,"(34.74865012400045, -92.27449074299966)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF81,81
2017,DC,District of Columbia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Not Current,%,Percentage,98.6,,,0.5,97.6,99.6,1599,Male,All Races,All Ages,All Grades,"(38.89037138500049, -77.03196112699965)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF81,81
2016,NH,New Hampshire,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,0.7,,,0.3,0.1,1.3,3468,Female,All Races,All Ages,All Grades,"(43.65595011300047, -71.50036091999965)",BEH,150BEH,179SUS,3GEN,8AGE,6RAC,6EDU,BRF80,80
2014,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,27.4,,,0.9,25.7,29.1,4301,Male,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2011,OK,Oklahoma,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Not Current,%,Percentage,99.2,,,0.2,98.9,99.5,5354,Female,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,150BEH,179SUS,3GEN,8AGE,6RAC,6EDU,BRF81,81
2015,NY,New York,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,1.2,,,0.3,0.6,1.8,1745,Female,All Races,18 to 44 Years,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,150BEH,177SCU,3GEN,5AGE,6RAC,6EDU,BRF72,72
2016,KS,Kansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.7,,,0.6,14.5,16.9,6464,Female,All Races,All Ages,All Grades,"(38.34774030000045, -98.20078122699965)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2019,WY,Wyoming,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,17.9,,,1.2,15.5,20.3,2525,Female,All Races,All Ages,All Grades,"(43.23554134300048, -108.10983035299967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2017,TN,Tennessee,Tobacco Use – Survey Data,E-Cigarette Use (Adults),User Status,BRFSS,Never,%,Percentage,76.1,,,1.1,73.8,78.4,3108,Female,All Races,All Ages,All Grades,"(35.68094058000048, -85.77449091399967)",BEH,107BEH,176EUS,3GEN,8AGE,6RAC,6EDU,BRF65,65
2015,VA,Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,All Grades,"(37.54268067400045, -78.45789046299967)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF79,79
2012,CO,Colorado,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF79,79
2015,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,53.5,,,2.7,48.1,58.9,621,Male,All Races,All Ages,All Grades,"(33.998821303000454, -81.04537120699968)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2018,SD,South Dakota,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,57.3,,,9.9,37.9,76.7,89,Male,All Races,All Ages,All Grades,"(44.353130053000484, -100.3735306369997)",BEH,107BEH,175EFU,2GEN,8AGE,6RAC,6EDU,BRF62,62
2016,KY,Kentucky,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,29.1,,,1.7,25.8,32.4,1472,Female,All Races,18 to 44 Years,All Grades,"(37.645970271000465, -84.77497104799966)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2017,GA,Georgia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,50.8,,,9.2,32.7,68.9,58,Female,All Races,All Ages,All Grades,"(32.83968109300048, -83.62758034599966)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF79,79
2017,NJ,New Jersey,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Not Current,%,Percentage,96.6,,,0.5,95.6,97.6,4750,Male,All Races,All Ages,All Grades,"(40.13057004800049, -74.27369128799967)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF81,81
2016,WY,Wyoming,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,29.5,,,1.5,26.6,32.4,1901,Male,All Races,All Ages,All Grades,"(43.23554134300048, -108.10983035299967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2017,VT,Vermont,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,31.7,,,1.1,29.5,33.9,2804,Male,All Races,All Ages,All Grades,"(43.62538123900049, -72.51764079099962)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2012,IL,Illinois,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,1,,,0.4,0.2,1.8,843,Female,All Races,18 to 44 Years,All Grades,"(40.48501028300046, -88.99771017799969)",BEH,150BEH,177SCU,3GEN,5AGE,6RAC,6EDU,BRF72,72
2014,SC,South Carolina,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,56.7,,,2.6,51.6,61.8,620,Male,All Races,All Ages,All Grades,"(33.998821303000454, -81.04537120699968)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2018,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,15.9,,,0.9,14.1,17.7,3050,Female,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2017,SD,South Dakota,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,BRFSS,Some Days,%,Percentage,53.6,,,10.9,32.2,75,67,Female,All Races,All Ages,All Grades,"(44.353130053000484, -100.3735306369997)",BEH,107BEH,175EFU,3GEN,8AGE,6RAC,6EDU,BRF62,62
2017,NC,North Carolina,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,7.2,,,0.8,5.7,8.7,2116,Male,All Races,All Ages,All Grades,"(35.466220975000454, -79.15925046299964)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF80,80
2014,WV,West Virginia,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,0.6,,,0.3,0.1,1.1,898,Female,All Races,18 to 44 Years,All Grades,"(38.66551020200046, -80.71264013499967)",BEH,150BEH,177SCU,3GEN,5AGE,6RAC,6EDU,BRF72,72
2017,VA,Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,65.3,,,0.9,63.5,67.1,5242,Female,All Races,All Ages,All Grades,"(37.54268067400045, -78.45789046299967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF29,29
2016,OR,Oregon,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Current Use,BRFSS,,%,Percentage,3.1,,,0.4,2.3,3.9,2831,Female,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",BEH,107BEH,174ECU,3GEN,8AGE,6RAC,6EDU,BRF51,51
2018,DE,Delaware,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,4.4,,,0.6,3.2,5.6,2227,Male,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF80,80
2015,MI,Michigan,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,19.1,,,0.8,17.6,20.6,4922,Female,All Races,All Ages,All Grades,"(44.6613195430005, -84.71439026999968)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2019,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,9.5,,,1.1,7.4,11.6,1125,Female,All Races,18 to 44 Years,All Grades,"(42.27687047000046, -72.08269067499964)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2013,KS,Kansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.1,,,0.8,19.5,22.7,3498,Female,All Races,18 to 44 Years,All Grades,"(38.34774030000045, -98.20078122699965)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2012,NE,Nebraska,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Not Current,%,Percentage,90.5,,,0.5,89.6,91.4,7828,Male,All Races,All Ages,All Grades,"(41.6410409880005, -99.36572062299967)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF81,81
2017,IA,Iowa,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Current Use,BRFSS,,%,Percentage,5.2,,,0.5,4.3,6.1,3480,Male,All Races,All Ages,All Grades,"(42.46940091300047, -93.81649055599968)",BEH,107BEH,174ECU,2GEN,8AGE,6RAC,6EDU,BRF52,52
2012,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,52.9,,,1.3,50.4,55.4,3473,Male,All Races,All Ages,All Grades,"(21.304850435000446, -157.85774940299973)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2014,KS,Kansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,19.5,,,0.7,18.2,20.8,5619,Male,All Races,All Ages,All Grades,"(38.34774030000045, -98.20078122699965)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2016,VA,Virginia,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Frequency of Use,BRFSS,Every Day,%,Percentage,34.4,,,4.1,26.3,42.5,172,Male,All Races,All Ages,All Grades,"(37.54268067400045, -78.45789046299967)",BEH,107BEH,175EFU,2GEN,8AGE,6RAC,6EDU,BRF61,61
2017,MS,Mississippi,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,49.5,,,3.7,42.2,56.8,339,Female,All Races,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",BEH,101BEH,167QUA,3GEN,8AGE,6RAC,6EDU,BRF10,10
2017,KS,Kansas,Tobacco Use – Survey Data,E-Cigarette Use (Adults),Current Use,BRFSS,,%,Percentage,4.7,,,0.5,3.7,5.7,2981,Female,All Races,18 to 44 Years,All Grades,"(38.34774030000045, -98.20078122699965)",BEH,107BEH,174ECU,3GEN,5AGE,6RAC,6EDU,BRF55,55
2016,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,31.8,,,2.6,26.8,36.8,500,Male,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF26,26
2018,VT,Vermont,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Frequency of Use,BRFSS,Every Day,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Female,All Races,All Ages,All Grades,"(43.62538123900049, -72.51764079099962)",BEH,150BEH,178SFU,3GEN,8AGE,6RAC,6EDU,BRF78,78
2015,OK,Oklahoma,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,52.5,,,3.2,46.3,58.7,472,Female,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",BEH,101BEH,167QUA,3GEN,8AGE,6RAC,6EDU,BRF10,10
2017,HI,Hawaii,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,4.3,,,0.5,3.3,5.3,3508,Male,All Races,All Ages,All Grades,"(21.304850435000446, -157.85774940299973)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF80,80
2019,OH,Ohio,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,45,,,2.8,39.6,50.4,808,Male,All Races,All Ages,All Grades,"(40.06021014100048, -82.40426005599966)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2014,CT,Connecticut,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),Current Use,BRFSS,,%,Percentage,0.9,,,0.4,0.2,1.6,898,Female,All Races,18 to 44 Years,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,150BEH,177SCU,3GEN,5AGE,6RAC,6EDU,BRF72,72
2016,SD,South Dakota,Tobacco Use – Survey Data,Smokeless Tobacco Use (Adults),User Status,BRFSS,Current,%,Percentage,10.9,,,1.1,8.7,13.1,2435,Male,All Races,All Ages,All Grades,"(44.353130053000484, -100.3735306369997)",BEH,150BEH,179SUS,2GEN,8AGE,6RAC,6EDU,BRF80,80
2013,NE,Nebraska,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,74.9,,,1.8,71.4,78.4,1401,Female,All Races,All Ages,All Grades,"(41.6410409880005, -99.36572062299967)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
